raceId,year,round,circuitId,name,date,time_race,weather,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,url,resultId,driver,driverId,nationality_driver,constructorId,number,grid,position,positionText,positionOrder,points,laps,time_lap,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
4,2009,4,3,Bahrain Grand Prix,26/04/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,7623,piquet_jr,12,,4,8,15,10,10,10,0,57,+1:05.149,5573331,37,10,01:35.441,204.138,1
4,2009,4,3,Bahrain Grand Prix,26/04/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,7624,webber,17,,9,14,18,11,11,11,0,57,+1:07.641,5575823,50,8,01:35.165,204.73,1
4,2009,4,3,Bahrain Grand Prix,26/04/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,7625,kovalainen,5,,1,2,11,12,12,12,0,57,+1:17.824,5586006,54,12,01:35.520,203.969,1
4,2009,4,3,Bahrain Grand Prix,26/04/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,7626,bourdais,7,,5,11,20,13,13,13,0,57,+1:18.805,5586987,30,9,01:35.410,204.205,1
4,2009,4,3,Bahrain Grand Prix,26/04/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,7627,massa,13,,6,3,8,14,14,14,0,56,\N,\N,41,7,01:35.065,204.946,11
4,2009,4,3,Bahrain Grand Prix,26/04/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,7628,fisichella,21,,10,21,17,15,15,15,0,56,\N,\N,9,19,01:36.376,202.158,11
4,2009,4,3,Bahrain Grand Prix,26/04/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,7629,sutil,16,,10,20,19,16,16,16,0,56,\N,\N,28,18,01:36.219,202.488,11
4,2009,4,3,Bahrain Grand Prix,26/04/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,7630,buemi,67,,5,12,16,17,17,17,0,56,\N,\N,38,20,01:36.473,201.954,11
4,2009,4,3,Bahrain Grand Prix,26/04/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,7631,kubica,9,,2,5,13,18,18,18,0,56,\N,\N,50,13,01:35.706,203.573,11
4,2009,4,3,Bahrain Grand Prix,26/04/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,7632,heidfeld,2,,2,6,14,19,19,19,0,56,\N,\N,52,16,01:35.924,203.11,11
4,2009,4,3,Bahrain Grand Prix,26/04/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,7633,nakajima,6,,3,17,12,\N,R,20,0,48,\N,\N,39,17,01:36.153,202.627,51
5,2009,5,4,Spanish Grand Prix,10/05/2009,12:00:00,"Warm, Sunny",1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,7634,button,18,,23,22,1,1,1,1,10,66,01:37:19.202,5839202,17,2,01:22.899,202.149,1
5,2009,5,4,Spanish Grand Prix,10/05/2009,12:00:00,"Warm, Sunny",1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,7635,barrichello,22,,23,23,3,2,2,2,8,66,13.056,5852258,28,1,01:22.762,202.484,1
5,2009,5,4,Spanish Grand Prix,10/05/2009,12:00:00,"Warm, Sunny",1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,7636,webber,17,,9,14,5,3,3,3,6,66,13.924,5853126,18,5,01:23.112,201.631,1
5,2009,5,4,Spanish Grand Prix,10/05/2009,12:00:00,"Warm, Sunny",1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,7637,vettel,20,,9,15,2,4,4,4,5,66,18.941,5858143,41,4,01:23.090,201.684,1
5,2009,5,4,Spanish Grand Prix,10/05/2009,12:00:00,"Warm, Sunny",1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,7638,alonso,4,,4,7,8,5,5,5,4,66,43.166,5882368,14,6,01:23.420,200.887,1
5,2009,5,4,Spanish Grand Prix,10/05/2009,12:00:00,"Warm, Sunny",1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,7639,massa,13,,6,3,4,6,6,6,3,66,50.827,5890029,14,3,01:23.089,201.687,1
5,2009,5,4,Spanish Grand Prix,10/05/2009,12:00:00,"Warm, Sunny",1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,7640,heidfeld,2,,2,6,13,7,7,7,2,66,52.312,5891514,29,10,01:23.878,199.79,1
5,2009,5,4,Spanish Grand Prix,10/05/2009,12:00:00,"Warm, Sunny",1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,7641,rosberg,3,,3,16,9,8,8,8,1,66,+1:05.211,5904413,24,7,01:23.621,200.404,1
5,2009,5,4,Spanish Grand Prix,10/05/2009,12:00:00,"Warm, Sunny",1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,7642,hamilton,1,,1,1,14,9,9,9,0,65,\N,\N,29,9,01:23.839,199.883,11
5,2009,5,4,Spanish Grand Prix,10/05/2009,12:00:00,"Warm, Sunny",1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,7643,glock,10,,7,10,6,10,10,10,0,65,\N,\N,44,12,01:24.134,199.182,11
5,2009,5,4,Spanish Grand Prix,10/05/2009,12:00:00,"Warm, Sunny",1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,7644,kubica,9,,2,5,10,11,11,11,0,65,\N,\N,26,11,01:24.078,199.314,11
5,2009,5,4,Spanish Grand Prix,10/05/2009,12:00:00,"Warm, Sunny",1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,7645,piquet_jr,12,,4,8,12,12,12,12,0,65,\N,\N,41,14,01:24.286,198.823,11
5,2009,5,4,Spanish Grand Prix,10/05/2009,12:00:00,"Warm, Sunny",1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,7646,nakajima,6,,3,17,11,13,13,13,0,65,\N,\N,38,13,01:24.155,199.132,11
5,2009,5,4,Spanish Grand Prix,10/05/2009,12:00:00,"Warm, Sunny",1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,7647,fisichella,21,,10,21,20,14,14,14,0,65,\N,\N,63,8,01:23.796,199.985,11
5,2009,5,4,Spanish Grand Prix,10/05/2009,12:00:00,"Warm, Sunny",1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,7648,raikkonen,8,,6,4,16,\N,R,15,0,17,\N,\N,16,15,01:24.490,198.342,9
5,2009,5,4,Spanish Grand Prix,10/05/2009,12:00:00,"Warm, Sunny",1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,7649,kovalainen,5,,1,2,18,\N,R,16,0,7,\N,\N,6,16,01:28.719,188.888,6
5,2009,5,4,Spanish Grand Prix,10/05/2009,12:00:00,"Warm, Sunny",1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,7650,trulli,15,,7,9,7,\N,R,17,0,0,\N,\N,\N,\N,\N,\N,4
5,2009,5,4,Spanish Grand Prix,10/05/2009,12:00:00,"Warm, Sunny",1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,7651,buemi,67,,5,12,15,\N,R,18,0,0,\N,\N,\N,\N,\N,\N,4
5,2009,5,4,Spanish Grand Prix,10/05/2009,12:00:00,"Warm, Sunny",1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,7652,bourdais,7,,5,11,17,\N,R,19,0,0,\N,\N,\N,\N,\N,\N,4
5,2009,5,4,Spanish Grand Prix,10/05/2009,12:00:00,"Warm, Sunny",1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,7653,sutil,16,,10,20,19,\N,R,20,0,0,\N,\N,\N,\N,\N,\N,4
6,2009,6,6,Monaco Grand Prix,24/05/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,7654,button,18,,23,22,1,1,1,1,10,78,01:40:44.282,6044282,49,2,01:15.190,159.914,1
6,2009,6,6,Monaco Grand Prix,24/05/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,7655,barrichello,22,,23,23,3,2,2,2,8,78,7.666,6051948,46,7,01:15.685,158.868,1
6,2009,6,6,Monaco Grand Prix,24/05/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,7656,raikkonen,8,,6,4,2,3,3,3,6,78,13.442,6057724,47,5,01:15.382,159.507,1
6,2009,6,6,Monaco Grand Prix,24/05/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,7657,massa,13,,6,3,5,4,4,4,5,78,15.11,6059392,50,1,01:15.154,159.991,1
6,2009,6,6,Monaco Grand Prix,24/05/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,7658,webber,17,,9,14,8,5,5,5,4,78,15.73,6060012,45,3,01:15.321,159.636,1
6,2009,6,6,Monaco Grand Prix,24/05/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,7659,rosberg,3,,3,16,6,6,6,6,3,78,33.586,6077868,48,9,01:15.772,158.686,1
6,2009,6,6,Monaco Grand Prix,24/05/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,7660,alonso,4,,4,7,9,7,7,7,2,78,37.839,6082121,64,4,01:15.371,159.53,1
6,2009,6,6,Monaco Grand Prix,24/05/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,7661,bourdais,7,,5,11,14,8,8,8,1,78,+1:03.142,6107424,47,13,01:16.178,157.84,1
6,2009,6,6,Monaco Grand Prix,24/05/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,7662,fisichella,21,,10,21,13,9,9,9,0,78,+1:05.040,6109322,74,16,01:16.419,157.343,1
6,2009,6,6,Monaco Grand Prix,24/05/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,7663,glock,10,,7,10,20,10,10,10,0,77,\N,\N,72,12,01:16.066,158.073,11
6,2009,6,6,Monaco Grand Prix,24/05/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,7664,heidfeld,2,,2,6,16,11,11,11,0,77,\N,\N,49,15,01:16.268,157.654,11
6,2009,6,6,Monaco Grand Prix,24/05/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,7665,hamilton,1,,1,1,19,12,12,12,0,77,\N,\N,65,8,01:15.706,158.824,11
6,2009,6,6,Monaco Grand Prix,24/05/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,7666,trulli,15,,7,9,18,13,13,13,0,77,\N,\N,57,11,01:16.011,158.187,11
6,2009,6,6,Monaco Grand Prix,24/05/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,7667,sutil,16,,10,20,15,14,14,14,0,77,\N,\N,66,14,01:16.245,157.702,11
6,2009,6,6,Monaco Grand Prix,24/05/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,7668,nakajima,6,,3,17,10,15,15,15,0,76,\N,\N,73,10,01:15.792,158.644,3
6,2009,6,6,Monaco Grand Prix,24/05/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,7669,kovalainen,5,,1,2,7,\N,R,16,0,51,\N,\N,48,6,01:15.672,158.896,3
6,2009,6,6,Monaco Grand Prix,24/05/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,7670,kubica,9,,2,5,17,\N,R,17,0,28,\N,\N,25,17,01:17.558,155.032,23
6,2009,6,6,Monaco Grand Prix,24/05/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,7671,vettel,20,,9,15,4,\N,R,18,0,15,\N,\N,15,18,01:17.634,154.88,3
6,2009,6,6,Monaco Grand Prix,24/05/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,7672,piquet_jr,12,,4,8,12,\N,R,19,0,10,\N,\N,7,19,01:18.514,153.144,4
6,2009,6,6,Monaco Grand Prix,24/05/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,7673,buemi,67,,5,12,11,\N,R,20,0,10,\N,\N,7,20,01:18.582,153.012,4
7,2009,7,5,Turkish Grand Prix,07/06/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,7674,button,18,,23,22,2,1,1,1,10,58,01:26:24.848,5184848,40,1,01:27.579,219.422,1
7,2009,7,5,Turkish Grand Prix,07/06/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,7675,webber,17,,9,14,4,2,2,2,8,58,6.714,5191562,42,3,01:27.809,218.847,1
7,2009,7,5,Turkish Grand Prix,07/06/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,7676,vettel,20,,9,15,1,3,3,3,6,58,7.461,5192309,51,2,01:27.622,219.314,1
7,2009,7,5,Turkish Grand Prix,07/06/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,7677,trulli,15,,7,9,5,4,4,4,5,58,27.843,5212691,40,4,01:27.868,218.7,1
7,2009,7,5,Turkish Grand Prix,07/06/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,7678,rosberg,3,,3,16,9,5,5,5,4,58,31.539,5216387,36,11,01:28.222,217.823,1
7,2009,7,5,Turkish Grand Prix,07/06/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,7679,massa,13,,6,3,7,6,6,6,3,58,39.996,5224844,41,9,01:28.176,217.936,1
7,2009,7,5,Turkish Grand Prix,07/06/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,7680,kubica,9,,2,5,10,7,7,7,2,58,46.247,5231095,58,7,01:28.008,218.352,1
7,2009,7,5,Turkish Grand Prix,07/06/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,7681,glock,10,,7,10,13,8,8,8,1,58,46.959,5231807,56,5,01:27.883,218.663,1
7,2009,7,5,Turkish Grand Prix,07/06/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,7682,raikkonen,8,,6,4,6,9,9,9,0,58,50.246,5235094,58,8,01:28.061,218.221,1
7,2009,7,5,Turkish Grand Prix,07/06/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,7683,alonso,4,,4,7,8,10,10,10,0,58,+1:02.420,5247268,57,13,01:28.389,217.411,1
7,2009,7,5,Turkish Grand Prix,07/06/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,7684,heidfeld,2,,2,6,11,11,11,11,0,58,+1:04.327,5249175,43,10,01:28.214,217.842,1
7,2009,7,5,Turkish Grand Prix,07/06/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,7685,nakajima,6,,3,17,12,12,12,12,0,58,+1:06.376,5251224,58,6,01:27.988,218.402,1
7,2009,7,5,Turkish Grand Prix,07/06/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,7686,hamilton,1,,1,1,16,13,13,13,0,58,+1:20.454,5265302,53,15,01:28.562,216.986,1
7,2009,7,5,Turkish Grand Prix,07/06/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,7687,kovalainen,5,,1,2,14,14,14,14,0,57,\N,\N,41,18,01:29.174,215.497,11
7,2009,7,5,Turkish Grand Prix,07/06/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,7688,buemi,67,,5,12,18,15,15,15,0,57,\N,\N,57,16,01:28.624,216.835,11
7,2009,7,5,Turkish Grand Prix,07/06/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,7689,piquet_jr,12,,4,8,17,16,16,16,0,57,\N,\N,45,12,01:28.340,217.532,11
7,2009,7,5,Turkish Grand Prix,07/06/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,7690,sutil,16,,10,20,15,17,17,17,0,57,\N,\N,55,19,01:29.192,215.454,11
7,2009,7,5,Turkish Grand Prix,07/06/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,7691,bourdais,7,,5,11,20,18,18,18,0,57,\N,\N,53,17,01:29.022,215.865,11
7,2009,7,5,Turkish Grand Prix,07/06/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,7692,barrichello,22,,23,23,3,\N,R,19,0,47,\N,\N,37,14,01:28.526,217.075,6
7,2009,7,5,Turkish Grand Prix,07/06/2009,12:00:00,Sunny,1,0,0,0,0,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,7693,fisichella,21,,10,21,19,\N,R,20,0,4,\N,\N,3,20,01:34.070,204.281,23
8,2009,8,9,British Grand Prix,21/06/2009,12:00:00,"Dry, overcast",0,0,0,0,1,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,7694,vettel,20,,9,15,1,1,1,1,10,60,01:22:49.328,4969328,16,1,01:20.735,229.238,1
8,2009,8,9,British Grand Prix,21/06/2009,12:00:00,"Dry, overcast",0,0,0,0,1,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,7695,webber,17,,9,14,3,2,2,2,8,60,15.188,4984516,57,2,01:20.915,228.728,1
8,2009,8,9,British Grand Prix,21/06/2009,12:00:00,"Dry, overcast",0,0,0,0,1,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,7696,barrichello,22,,23,23,2,3,3,3,6,60,41.175,5010503,18,5,01:21.429,227.285,1
8,2009,8,9,British Grand Prix,21/06/2009,12:00:00,"Dry, overcast",0,0,0,0,1,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,7697,massa,13,,6,3,11,4,4,4,5,60,45.043,5014371,22,6,01:21.509,227.062,1
8,2009,8,9,British Grand Prix,21/06/2009,12:00:00,"Dry, overcast",0,0,0,0,1,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,7698,rosberg,3,,3,16,7,5,5,5,4,60,45.915,5015243,17,3,01:21.054,228.336,1
8,2009,8,9,British Grand Prix,21/06/2009,12:00:00,"Dry, overcast",0,0,0,0,1,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,7699,button,18,,23,22,6,6,6,6,3,60,46.285,5015613,54,4,01:21.189,227.956,1
8,2009,8,9,British Grand Prix,21/06/2009,12:00:00,"Dry, overcast",0,0,0,0,1,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,7700,trulli,15,,7,9,4,7,7,7,2,60,+1:08.307,5037635,17,9,01:21.806,226.237,1
8,2009,8,9,British Grand Prix,21/06/2009,12:00:00,"Dry, overcast",0,0,0,0,1,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,7701,raikkonen,8,,6,4,9,8,8,8,1,60,+1:09.622,5038950,14,7,01:21.656,226.653,1
8,2009,8,9,British Grand Prix,21/06/2009,12:00:00,"Dry, overcast",0,0,0,0,1,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,7702,glock,10,,7,10,8,9,9,9,0,60,+1:09.823,5039151,51,8,01:21.671,226.611,1
8,2009,8,9,British Grand Prix,21/06/2009,12:00:00,"Dry, overcast",0,0,0,0,1,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,7703,fisichella,21,,10,21,16,10,10,10,0,60,+1:11.522,5040850,20,10,01:21.810,226.226,1
8,2009,8,9,British Grand Prix,21/06/2009,12:00:00,"Dry, overcast",0,0,0,0,1,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,7704,nakajima,6,,3,17,5,11,11,11,0,60,+1:14.023,5043351,14,11,01:21.845,226.129,1
8,2009,8,9,British Grand Prix,21/06/2009,12:00:00,"Dry, overcast",0,0,0,0,1,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,7705,piquet_jr,12,,4,8,14,12,12,12,0,59,\N,\N,25,17,01:22.505,224.32,11
8,2009,8,9,British Grand Prix,21/06/2009,12:00:00,"Dry, overcast",0,0,0,0,1,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,7706,kubica,9,,2,5,12,13,13,13,0,59,\N,\N,41,14,01:22.182,225.202,11
8,2009,8,9,British Grand Prix,21/06/2009,12:00:00,"Dry, overcast",0,0,0,0,1,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,7707,alonso,4,,4,7,10,14,14,14,0,59,\N,\N,36,12,01:21.852,226.11,11
8,2009,8,9,British Grand Prix,21/06/2009,12:00:00,"Dry, overcast",0,0,0,0,1,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,7708,heidfeld,2,,2,6,15,15,15,15,0,59,\N,\N,59,13,01:21.956,225.823,11
8,2009,8,9,British Grand Prix,21/06/2009,12:00:00,"Dry, overcast",0,0,0,0,1,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,7709,hamilton,1,,1,1,18,16,16,16,0,59,\N,\N,24,18,01:22.576,224.128,11
8,2009,8,9,British Grand Prix,21/06/2009,12:00:00,"Dry, overcast",0,0,0,0,1,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,7710,sutil,16,,10,20,20,17,17,17,0,59,\N,\N,50,20,01:23.475,221.714,11
8,2009,8,9,British Grand Prix,21/06/2009,12:00:00,"Dry, overcast",0,0,0,0,1,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,7711,buemi,67,,5,12,19,18,18,18,0,59,\N,\N,24,19,01:22.711,223.762,11
8,2009,8,9,British Grand Prix,21/06/2009,12:00:00,"Dry, overcast",0,0,0,0,1,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,7712,bourdais,7,,5,11,17,\N,R,19,0,37,\N,\N,26,16,01:22.466,224.427,4
8,2009,8,9,British Grand Prix,21/06/2009,12:00:00,"Dry, overcast",0,0,0,0,1,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,7713,kovalainen,5,,1,2,13,\N,R,20,0,36,\N,\N,32,15,01:22.418,224.557,4
9,2009,9,20,German Grand Prix,12/07/2009,12:00:00,Sunny and overcast,1,0,0,0,1,http://en.wikipedia.org/wiki/2009_German_Grand_Prix,7714,webber,17,,9,14,1,1,1,1,10,60,01:36:43.310,5803310,37,3,01:34.003,197.151,1
9,2009,9,20,German Grand Prix,12/07/2009,12:00:00,Sunny and overcast,1,0,0,0,1,http://en.wikipedia.org/wiki/2009_German_Grand_Prix,7715,vettel,20,,9,15,4,2,2,2,8,60,9.252,5812562,42,4,01:34.089,196.97,1
9,2009,9,20,German Grand Prix,12/07/2009,12:00:00,Sunny and overcast,1,0,0,0,1,http://en.wikipedia.org/wiki/2009_German_Grand_Prix,7716,massa,13,,6,3,8,3,3,3,6,60,15.906,5819216,53,8,01:34.458,196.201,1
9,2009,9,20,German Grand Prix,12/07/2009,12:00:00,Sunny and overcast,1,0,0,0,1,http://en.wikipedia.org/wiki/2009_German_Grand_Prix,7717,rosberg,3,,3,16,15,4,4,4,5,60,21.099,5824409,50,7,01:34.403,196.315,1
9,2009,9,20,German Grand Prix,12/07/2009,12:00:00,Sunny and overcast,1,0,0,0,1,http://en.wikipedia.org/wiki/2009_German_Grand_Prix,7718,button,18,,23,22,3,5,5,5,4,60,23.609,5826919,53,6,01:34.252,196.63,1
9,2009,9,20,German Grand Prix,12/07/2009,12:00:00,Sunny and overcast,1,0,0,0,1,http://en.wikipedia.org/wiki/2009_German_Grand_Prix,7719,barrichello,22,,23,23,2,6,6,6,3,60,24.468,5827778,54,11,01:34.676,195.749,1
9,2009,9,20,German Grand Prix,12/07/2009,12:00:00,Sunny and overcast,1,0,0,0,1,http://en.wikipedia.org/wiki/2009_German_Grand_Prix,7720,alonso,4,,4,7,12,7,7,7,2,60,24.888,5828198,49,1,01:33.365,198.498,1
9,2009,9,20,German Grand Prix,12/07/2009,12:00:00,Sunny and overcast,1,0,0,0,1,http://en.wikipedia.org/wiki/2009_German_Grand_Prix,7721,kovalainen,5,,1,2,6,8,8,8,1,60,58.692,5862002,59,17,01:35.524,194.011,1
9,2009,9,20,German Grand Prix,12/07/2009,12:00:00,Sunny and overcast,1,0,0,0,1,http://en.wikipedia.org/wiki/2009_German_Grand_Prix,7722,glock,10,,7,10,20,9,9,9,0,60,+1:01.457,5864767,40,16,01:35.369,194.327,1
9,2009,9,20,German Grand Prix,12/07/2009,12:00:00,Sunny and overcast,1,0,0,0,1,http://en.wikipedia.org/wiki/2009_German_Grand_Prix,7723,heidfeld,2,,2,6,11,10,10,10,0,60,+1:01.925,5865235,42,10,01:34.559,195.991,1
9,2009,9,20,German Grand Prix,12/07/2009,12:00:00,Sunny and overcast,1,0,0,0,1,http://en.wikipedia.org/wiki/2009_German_Grand_Prix,7724,fisichella,21,,10,21,18,11,11,11,0,60,+1:02.327,5865637,54,13,01:35.301,194.465,1
9,2009,9,20,German Grand Prix,12/07/2009,12:00:00,Sunny and overcast,1,0,0,0,1,http://en.wikipedia.org/wiki/2009_German_Grand_Prix,7725,nakajima,6,,3,17,13,12,12,12,0,60,+1:02.876,5866186,49,5,01:34.238,196.659,1
9,2009,9,20,German Grand Prix,12/07/2009,12:00:00,Sunny and overcast,1,0,0,0,1,http://en.wikipedia.org/wiki/2009_German_Grand_Prix,7726,piquet_jr,12,,4,8,10,13,13,13,0,60,+1:08.328,5871638,46,12,01:34.876,195.337,1
9,2009,9,20,German Grand Prix,12/07/2009,12:00:00,Sunny and overcast,1,0,0,0,1,http://en.wikipedia.org/wiki/2009_German_Grand_Prix,7727,kubica,9,,2,5,16,14,14,14,0,60,+1:09.555,5872865,47,9,01:34.537,196.037,1
